,book_id,elo,original_title
5721,298568,1382.4458722794277,Night of the Soul Stealer
9177,302998,1382.411627064946,The Buddha of Suburbia
814,12497,1382.3748259529623,No Country for Old Men
7901,15808816,1382.2281063988755,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II
6726,9650,1382.1599637621407,Burmese Days
1525,35220,1382.1120312576593,The Red Badge of Courage
3367,18659623,1381.8809110343916,
9904,449,1381.8503587026448,Timbuktu
3026,9570,1381.8078163443515,Another Roadside Attraction
5268,38412,1381.3044289904683,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem
9036,3710603,1381.1118039921575,Y: The Last Man - The Deluxe Edition Book One
7698,14759321,1380.9770701605705,Family Pictures
2543,18525,1380.8927036629036,The Tragical History of the Life and Death of Doctor Faustus
9752,14403,1380.8017418510815,The Story of Ruby Bridges
7120,11806716,1380.7642965513162,Blackout
5152,13561164,1380.724608036613,Dare You To
5439,542752,1380.516953394446,Things Not Seen
9995,7130616,1380.4179184063617,Bayou Moon
8634,360562,1380.2992411209939,Sharpe's Rifles
3816,36315,1380.270407045795,The Best of H.P. Lovecraft 
2327,23940,1380.038774948486,Junky
9326,2358870,1379.9247952705064,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)"
5172,184040,1379.8873724018545,Y: The Last Man Vol. 4: Safeword
8824,24961531,1379.6896539187353,
5746,32767,1379.6526483023677,At the Mountains of Madness
2233,17884042,1379.5391583154224,Still Life with Bread Crumbs
5363,298137,1379.4450374162536,
3024,6419,1379.2964876116557,Plum Lovin'
4537,5983057,1379.268560950895,The Swan Thieves
5883,30831912,1379.120275997774,Norse Mythology
7435,416580,1379.0630507617257,The Seventh Scroll
2050,13872,1378.9731849222244,Geek Love
1215,3273,1378.8860905636222,Moloka'i
9787,23399022,1378.7610473991635,Hope
9401,17478,1378.5160689092627,Five Go to Smuggler's Top
1834,4008,1378.4076363613353,O Demônio e a Srta. Prym
2379,72159,1378.3949776498123,Cat on a Hot Tin Roof
7558,5587960,1378.1174894024596,The Thing Around Your Neck
8574,1211904,1378.0263155459093,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)"
6739,10305247,1377.4852628920432,The Black house
9328,12782865,1377.4485912422583,The Lewis Man
3832,40425,1377.3551413706798,Tarzan of the Apes
5581,47619,1377.1262988256306,Drowned Wednesday
6923,60211,1377.0719690999965,The Shadow of the Torturer
5670,3342764,1377.0636154298475,The Magician's Apprentice
3950,174834,1376.9773058975063,Nachfolge
7898,280240,1376.932048157439,Rumpelstilzchen
6365,6407014,1376.9053618328028,Stitches: A Memoir
3989,30225,1376.8405548978817,"The Harlequin (Anita Blake, Vampire Hunter, #15)"
5627,10836813,1376.5954570452584,El tiempo entre costuras
7280,3301759,1376.465494540778,The Murders in the Rue Morgue
2628,18243700,1376.4577829190057,The Assassin's Blade
2465,400412,1376.3784370242558,The Waste Land and Other Poems
3991,1675216,1376.351778108609,Found
2962,53817,1376.2820032785517,What's So Amazing About Grace?
8902,762462,1376.0229902979097,One Up On Wall Street : How To Use What You Already Know To Make Money In The Market
1838,454856,1375.8295824562263,Look Me in the Eye: My Life with Asperger's
6125,886066,1375.7955558084625,Matter
8737,198511,1375.6720954769964,Dear Theo: The Letters of Vincent Van Gogh
9980,106312,1375.61238238363,The Twelfth Card
5637,13412515,1375.5946285263826,Law Man
6852,140524,1375.37870450085,The Unexpected Mrs. Pollifax
6751,550454,1375.3372939519948,Aztec
4773,543339,1375.3002784677606,Dances with Wolves
8429,160194,1375.0344416838589,Noises Off
7987,17661831,1375.00601640277,The Orenda
8392,68524,1374.413150172978,Enemy of God
1922,4143,1374.2527179892575,Barrel Fever: Stories and Essays
4333,5776788,1374.1312968170619,Sandman Slim
7228,9858488,1374.1180282072883,
6041,110090,1373.948778291185,True History of the Kelly Gang
7004,9799572,1373.8556763635263,
8201,204045,1373.6406906760405,
7116,174845,1373.1985205004632,Gemeinsames Leben
3000,704043,1373.1627383018176,Kiss of Midnight
6302,18105011,1373.081360947603,
2617,11525,1373.01491836507,"1,000 Places to See Before You Die"
6239,15018,1372.9745117338932,"Conversations with God, an uncommon dialogue, book 3"
3349,500743,1372.9138992897113,The Wizard Heir
3831,121927,1372.8728893942102,"Danse Macabre (Anita Blake, Vampire Hunter, #14)"
7338,3090282,1372.7641234151158,A Homemade Life: Stories and Recipes from My Kitchen Table
6045,98685,1372.695180195668,Genius: The Life and Science of Richard Feynman
4900,125925,1372.461678013369,Industrial Magic
9886,503248,1372.361393642544,My Lobotomy
4808,10098912,1372.118134124079,Chanakya's Chant
5995,900892,1371.9722584851838,
7843,356824,1371.9644725354324,India After Gandhi: The History of the World's Largest Democracy
4797,1279686,1371.8796084673559,Genghis: Birth of an Empire
2799,17908462,1371.6289103877036,Takedown Twenty
7595,11919,1371.4102447135647,Haunted
9047,2002,1371.4101449733073,
1570,7437,1371.3881488427307,The Naked Lunch
5146,43917,1371.0820399779227,Rise of a Merchant Prince
4106,8346300,1370.9652086845856,
9948,1824,1370.8755186932908,The Men Who Stare at Goats
8669,11099729,1370.8279873513509,Star Wars: Darth Plagueis
5959,7011403,1370.7908153734434,Dragon Haven
8605,9677870,1370.715398030965,Un livre
3083,3467,1370.6952139678071,The People of Sparks
9954,13065327,1370.694114559163,Wild Cards
9967,554674,1370.6349065650004,The Story of the Trapp Family Singers
4100,15568,1370.3450661961622,The Druid of Shannara
1313,22463,1370.255787968479,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life
8141,45106,1370.0482290634059,Forest Mage
8253,9998705,1370.0297403844763,Flash and Bones
6640,7405450,1369.9704898875664,Rock Chick Rescue
7817,4107256,1369.9406885229844,Frostbitten
8354,11690,1369.9078739142212,?stanbul: Hat?ralar ve ?ehir
4369,570172,1369.8695376705334,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science
9768,11410104,1369.7506518493635,The summer I turned pretty
4495,643301,1369.707524895045,
9054,25790,1369.6802899486825,The Lord of the Rings Sketchbook
3372,13320466,1369.5553108185181,The Twelve Tribes of Hattie
4675,3692091,1369.4018980131182,1/4 ????
9698,302625,1369.295013467633,Nemesis
6829,11801463,1369.1350495340155,City of Dragons
7918,2049993,1369.1326555652547,Airman
6577,45110,1369.0705604671093,Shaman's Crossing
6207,12958487,1369.057738413344,Lady Luck
9827,34295,1368.859477699292,Whitethorn Woods
2855,2485785,1368.7409883723917,The Secret Life Of CeeCee Wilkes
6307,295305,1368.517928050353,Wolf Brother
7394,14481,1368.5098885473085,"Come Back, Amelia Bedelia"
1005,11887020,1368.4150431341893,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History
7827,12482658,1368.3128804186501,The Beginner's Goodbye
2122,74532,1368.274931256701,George's Marvellous Medicine
2843,408615,1368.134150184626,Left to Tell: Discovering God Amidst the Rwandan Holocaust
5747,17781,1368.100254414379,Heart of the Sea
5501,8230409,1367.9697736315527,???????? 1
5544,28212,1367.9296510149818,"And the Band Played On: Politics, People, and the AIDS Epidemic"
9591,51362,1367.8219943867246,The Survivors Club
7424,25937671,1367.811793553286,A Mother's Reckoning: Living in the Aftermath of Tragedy
7484,364826,1367.7403974395957,Sinuhe egyptiläinen 
7516,5553,1367.6821215391324,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher
9771,15764,1367.6708687778853,The Amateur Marriage
9557,21857294,1367.4662117089763,Reasonable Doubt: Volume 3
6680,68521,1367.3055243966205,Excalibur
5109,8320534,1367.2115921005463,
1495,147915,1367.1325736649942,A Storm of Swords: Part 2 Blood and Gold
3136,34919,1367.026874402407,The Talismans of Shannara
2449,16151178,1366.9946811011814,The Sea of Tranquility
3940,68520,1366.9926754242117,The Winter King
8488,2159007,1366.8952554340453,Downtown Owl
5481,24475,1366.8305361371401,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas
6067,17934416,1366.8195514183196,Keep Quiet
5340,77773,1366.7945487363488,To Say Nothing of the Dog
6990,7278837,1366.783557787813,
1249,412732,1366.7079046208792,The Dharma Bums
9345,8437379,1366.6980246990558,Call Me Irresistible
5136,11227040,1366.5939446038258,Sweet Dreams
8332,15823426,1366.5305076636953,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs"
4713,27406704,1366.5038374068074,Britt-Marie var här
4128,111218,1366.3893228643456, Innocent Traitor
6682,116563,1366.3378757287203,So You Want to Be a Wizard
7748,3379,1366.284920379146,All Families Are Psychotic
7082,819667,1366.2319137280613,Snowmen at Night
3734,11580,1366.2243831121891,Creepshow
6509,21683,1366.2186066375991,Prayers for Rain 
7621,132626,1366.1667138740572,On the Genealogy of Morals / Ecce Homo
5523,35488,1366.1260382115202,Cash: The Autobiography of Johnny Cash
2698,11096647,1365.6898924357972,Flat-Out Love 
6593,25365,1365.657518890113,Out  ???
6709,8354134,1365.5618041938042,
5963,1316382,1365.3312152845283,The Wednesday Letters
9154,227590,1365.2581109012804,The Other Daughter
4994,3993839,1364.758587971443,Patient Zero
7444,17257990,1364.5354554649232,
8156,160848,1364.495865067156,Wanted
4340,70420,1364.3579135222744,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!"
8428,13623777,1364.3139880591611,Ungifted
7847,347698,1364.2176251710018,The Secret River
1731,209194,1364.167928521792,The Man in the Brown Suit
8965,373606,1363.7929585106006,Ain't She Sweet?
8043,28686840,1363.5776413218377,Holding Up the Universe
6989,17349222,1363.3170294887166,This Is the Story of a Happy Marriage
4038,6365221,1363.2237936932424,Mennonite in a Little Black Dress: A Memoir of Going Home
7270,144800,1363.139432819244,The Raw Shark Texts
7636,184850,1362.6946833314619,Virgin River
887,98573,1362.4541838803073,Harold and the Purple Crayon
727,759611,1362.249813259033,"Brown Bear, Brown Bear, What Do You See?"
3236,25354,1362.0608056706542,Bastard Out of Carolina
6840,1563413,1361.9483068405,The Three Little Pigs (A Little Golden Book)
8200,56913,1361.590920705277,Barefoot in Paris
7976,173572,1361.5236092466419,Where Is God When It Hurts?
8248,27208,1361.442372429161,The Third Policeman
9576,96463,1361.418567541506,The Chronicles of Pern: First Fall
1994,768889,1361.3076840179845,A Storm of Swords: Part 1 Steel and Snow
7639,22642472,1361.1506655284709,Stone Mattress
7115,295834,1361.0336746157761,The Unusual Suspects
6957,16071736,1360.9913895498864,The Engagements
5954,22889767,1360.9862111478053,Better Than Before: Mastering the Habits of Our Everyday Lives
5660,13661,1360.6367643720596,Tehanu
6873,458034,1360.5442966945732,
8386,39801,1360.4705647514672,Den vita lejoninnan
4531,12326627,1360.2455235676425,The White Princess
9105,9553503,1360.0547219276557,Angel Fire
5373,26101,1359.957044886716,Sm?šné lásky 
1954,18864,1359.8736126885176,The Rum Diary
8335,74862,1359.8303486916,???? ???? ??????
4223,13448656,1359.7323491265415,Motorcycle Man
5253,341735,1359.587351590538,Replay
373,21,1359.5254966980542,A Short History of Nearly Everything
6891,28747,1359.4151983501736,CivilWarLand in Bad Decline
2227,95558,1359.3204463271736,Solaris
8373,13163846,1359.1965498129027,Darth Vader and Son
9508,820517,1358.962908146694,Joey Pigza Swallowed the Key (Joey Pigza Books)
5420,44001,1358.7891490985671,Small Island
4185,327246,1358.7646348652474,M?vészeti Anatómia
9256,11350430,1358.744161409319,The Mystery Knight
974,105992,1358.644272349866,Helter Skelter: The True Story of The Manson Murders
8118,18163646,1358.613861301456,Falling Into Place
8806,21531503,1358.5210608814625,
7057,251964,1358.503529815694,The Black Lyon
7375,13117308,1358.466120412239,Black List
2851,57891,1358.442575328393,?????????
6052,107664,1358.3491158132051,Raven's Gate
2101,6597651,1358.194731270754,The Windup Girl
7026,102954,1358.1671500057826,Preacher: Salvation
607,310259,1358.158312538633,Love You Forever
4262,2277444,1358.137138632112,The Last Oracle
7059,335459,1357.9756124408182,Everyday Food: Great Food Fast
7285,18107951,1357.9185553372208,Midnight Crossroad
3654,11071466,1357.907635584823,Second Chance Summer
4738,5989573,1357.8859009051894,"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe"
5584,13521399,1357.8531898748413,Confessions of a murder suspect
1034,10884,1357.5958408963465,Einstein. His Life and Universe
4782,5558786,1357.5858610127639,????? 2033
8951,11784281,1357.5794401945732,Pulled
7158,73100,1357.5581606219564,This Heart of Mine
7461,456,1357.5096264837641,Leviathan
6186,754713,1357.4860648282527,His Last Bow: Some Reminiscences of Sherlock Holmes
1755,276287,1357.445345933896,M.C. Escher: grafiek en tekeningen
8177,16117182,1357.3599240779524,Broken Silence
7051,130916,1356.933128060826,The Saving Graces
4868,1693617,1356.8788874757151,Disney's the Lion King (Disney Classic Series)
4933,6596547,1356.7364557393596,Mockingbird
1477,775597,1356.7170427819212,"Caps for sale: a tale of a peddler, some monkeys and their monkey business"
2624,56728,1356.6217262579748,You Are Special: A Story for Everyone
4242,12326644,1356.480517429976,The Kingmaker's Daughter
3517,51070,1356.2820797437603,"The Secret Diary of Adrian Mole, Aged 13 3/4"
4764,224410,1356.089381363706,Stoker's Dracula 
4042,5508,1356.0849647292137,Anne Frank: Beyond the Diary - A Photographic Remembrance
4951,273511,1356.056818951785,Midnight
3333,23492741,1355.9666562480545,The Marriage of Opposites
7650,2528,1355.928163020802,Todos os Nomes
4007,16109563,1355.779926479411,Undeniable
5759,84146,1355.7266659016273,Dark Side of the Moon
4996,7942786,1355.627069126075,
8754,11985631,1355.4435866993695,The Sworn Sword
8860,241934,1355.4198708161234,Sunset Express
6452,63832,1355.3883923806752,Blue Highways: A Journey into America
6551,14964,1355.231988716098,Body Surfing
7897,6419887,1355.1833859797944,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope
7773,6422680,1355.173415657997,"Lunch in Paris: A Love Story, with Recipes"
5023,15054,1354.8925307672591,Written on the Body
8451,5946,1354.88879955725,In the Skin of a Lion
8091,8008928,1354.696162074129,
5807,3381,1354.6401166642593,Hey Nostradamus!
6163,303460,1354.496183413153,Among the Betrayed
4060,744615,1354.4652559180258,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together"
3630,94799,1354.3113785073003,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission
9592,1830755,1354.2585888942835,
1154,334123,1354.2246591301869,The Amulet of Samarkand
8682,10209997,1354.167149634538,
6843,447,1354.1460817113034,Moon Palace
4304,17562900,1353.9219386379134,Night Broken
3407,5292853,1353.882312558283,Hunting Ground
3151,2054761,1353.462578828216,The Snowball: Warren Buffett and the Business of Life
8079,60935,1353.328788596954,Possessing the Secret of Joy
2613,8087906,1353.1464271237082,River Marked
1981,17934530,1352.9474747423662,Annihilation
3931,29802,1352.7473607485847,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness"
5961,3359940,1352.6646412546347,"If You're Reading This, It's Too Late"
2569,17262203,1352.5158614737134,MaddAddam
6157,608216,1352.403567584088,"Tatiana and Alexander (The Bronze Horseman, #2)"
3459,164531,1352.3899021018403,The Railway Children
8646,776159,1352.311614565846,The Lady in the Lake
6312,73084,1352.2190599703133,"Heaven, Texas"
7019,6407514,1352.0588924989347,Forest Born
5700,769212,1352.0349114968883,The Last Seven Months of Anne Frank
6855,1337448,1351.3827329389142,Wir Kinder vom Bahnhof Zoo
7681,17948485,1351.3419523695707,
5974,7202829,1350.9443474565485,The Devil Colony
6575,432020,1350.9053099284063,Yu Yu Hakusho
5270,8046350,1350.7698488867136,My Blood Approves
7875,16256798,1350.7231951797605,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results 
7660,82888,1350.717380837855,Dom Casmurro
5264,105548,1350.626454901248,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright & Early Board Books)
9715,586516,1350.510206045503,Hammer of the Gods
6867,28257707,1350.4603226610095,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life
5861,73064,1350.3307030918804,Natural Born Charmer
8603,901680,1350.2495487700073,Edvard Munch
8774,25772000,1350.2269909648467,Cocky Bastard
5195,25644437,1349.8425571016965,Find Her
8973,8584913,1349.826165408059,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe"
